test_id,method,v6_weight,n_added,members_added,weights_added,total_added_weight,ndcg5,recall1,recall5,mean_booked_rank,delta_vs_v6_loo9,delta_vs_overnight_best,grid
A_n2_v6=0.75,blend_rank_global_z,0.75,2,cb_rank_C_deeper+cb_rank_A,"0.1250,0.1250",0.25,0.4094288630781538,0.24077649077649077,0.6246603746603746,6.167917917917918,0.0004688630781538028,-0.0003611369218461946,A_conservative
C_cb_skew1.5_v6=0.725,blend_rank_global_z,0.725,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0825,0.0825,0.0550,0.0550",0.275,0.4094285357200582,0.24045474045474047,0.6246961246961247,6.163377663377664,0.0004685357200582274,-0.00036146427994177,C_fine_cb_skew
B_n3_v6=0.50,rank_avg,0.5,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1667,0.1667,0.1667",0.5,0.40942743308147506,0.2414914914914915,0.6238738738738738,6.143536393536394,0.000467433081475066,-0.0003625669185249314,B_aggressive
C_xen_skew1.5_v6=0.750,query_z,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.0750,0.0750",0.25,0.4094272807037134,0.2405977405977406,0.6244458744458744,6.161375661375661,0.0004672807037134352,-0.0003627192962865622,C_fine_xen_skew
C_xen_skew1.5_v6=0.775,blend_rank_query_z,0.775,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0450,0.0450,0.0675,0.0675",0.22499999999999998,0.4094241625894812,0.24102674102674101,0.6241241241241241,6.164235664235664,0.0004641625894812318,-0.0003658374105187656,C_fine_xen_skew
C_cb_skew1.5_v6=0.800,blend_rank_global_z,0.8,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0400,0.0400",0.19999999999999996,0.409424067578951,0.24041899041899042,0.6246961246961247,6.17013442013442,0.0004640675789510107,-0.0003659324210489867,C_fine_cb_skew
C_xen_skew1.5_v6=0.700,blend_rank_query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.40942234188896653,0.24077649077649077,0.624016874016874,6.158301158301159,0.00046234188896654427,-0.00036765811103345314,C_fine_xen_skew
B_XEN_skew1.5_v6=0.70,blend_rank_query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.40942234188896653,0.24077649077649077,0.624016874016874,6.158301158301159,0.00046234188896654427,-0.00036765811103345314,B_aggressive_xen_skew
B_n4_v6=0.30,rank_avg,0.3,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1750,0.1750,0.1750,0.1750",0.7,0.4094208100275924,0.24106249106249106,0.6236236236236237,6.136851136851137,0.0004608100275924065,-0.0003691899724075909,B_aggressive
C_xen_skew1.5_v6=0.775,query_z,0.775,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0450,0.0450,0.0675,0.0675",0.22499999999999998,0.4094156221459811,0.24077649077649077,0.6240526240526241,6.163091663091663,0.00045562214598110495,-0.00037437785401889245,C_fine_xen_skew
A_n3_v6=0.75,blend_rank_query_z,0.75,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0833,0.0833,0.0833",0.25,0.4094150777936258,0.24074074074074073,0.6236236236236237,6.161161161161161,0.00045507779362580214,-0.00037492220637419527,A_conservative
B_XEN_skew2.0_v6=0.60,blend_rank_query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0667,0.0667,0.1333,0.1333",0.4,0.40941248934186353,0.24074074074074073,0.6247318747318747,6.147754897754898,0.00045248934186353784,-0.00037751065813645956,B_aggressive_xen_skew
A_n3_v6=0.75,global_z,0.75,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0833,0.0833,0.0833",0.25,0.4094049227370509,0.2407049907049907,0.6245531245531245,6.164843414843415,0.00044492273705093455,-0.00038507726294906286,A_conservative
A_n4_v6=0.65,global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0875,0.0875,0.0875,0.0875",0.35,0.40940476865036984,0.24056199056199057,0.6251966251966252,6.158873158873159,0.00044476865036985336,-0.00038523134963014405,A_conservative
C_equal_v6=0.650,global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0875,0.0875,0.0875,0.0875",0.35,0.40940476865036984,0.24056199056199057,0.6251966251966252,6.158873158873159,0.00044476865036985336,-0.00038523134963014405,C_fine_equal
B_n5_v6=0.60,blend_rank_query_z,0.6,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0800,0.0800,0.0800,0.0800,0.0800",0.4,0.40940437594171847,0.24031174031174032,0.6246603746603746,6.1493993993994,0.00044437594171847783,-0.0003856240582815196,B_aggressive
B_XEN_skew1.5_v6=0.50,rank_avg,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1500,0.1500",0.5,0.4093999080314874,0.24052624052624053,0.6242671242671243,6.137280137280137,0.00043990803148741264,-0.00039009196851258476,B_aggressive_xen_skew
B_CB_skew1.5_v6=0.50,query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1000,0.1000",0.5,0.40939711088868974,0.24113399113399114,0.6248033748033748,6.148970398970399,0.00043711088868975123,-0.0003928891113102462,B_aggressive_cb_skew
C_equal_v6=0.800,blend_rank_global_z,0.8,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.0500,0.0500",0.19999999999999996,0.40939475348880183,0.24074074074074073,0.6246603746603746,6.16934791934792,0.0004347534888018423,-0.0003952465111981551,C_fine_equal
A_n4_v6=0.80,blend_rank_global_z,0.8,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.0500,0.0500",0.19999999999999996,0.40939475348880183,0.24074074074074073,0.6246603746603746,6.16934791934792,0.0004347534888018423,-0.0003952465111981551,A_conservative
B_n3_v6=0.60,blend_rank_query_z,0.6,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1333,0.1333,0.1333",0.4,0.40939439953312645,0.2412054912054912,0.6241241241241241,6.155298155298155,0.0004343995331264616,-0.0003956004668735358,B_aggressive
A_n4_v6=0.90,query_z,0.9,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0250,0.0250,0.0250,0.0250",0.09999999999999998,0.4093938817512723,0.24095524095524096,0.6243386243386243,6.171421421421422,0.00043388175127229145,-0.00039611824872770596,A_conservative
A_n3_v6=0.65,global_z,0.65,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1167,0.1167,0.1167",0.35,0.4093937433946188,0.24156299156299157,0.6236593736593736,6.15940940940941,0.00043374339461882405,-0.00039625660538117335,A_conservative
A_n5_v6=0.85,rank_avg,0.85,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0300,0.0300,0.0300,0.0300,0.0300",0.15000000000000002,0.4093923128511258,0.2405977405977406,0.6246246246246246,6.163699413699414,0.00043231285112582674,-0.00039768714887417067,A_conservative
C_cb_skew1.5_v6=0.650,query_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1050,0.1050,0.0700,0.0700",0.35,0.40938899235887566,0.2410982410982411,0.6243386243386243,6.154404404404405,0.00042899235887566833,-0.00040100764112432907,C_fine_cb_skew
C_xen_skew1.5_v6=0.650,blend_rank_query_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0700,0.0700,0.1050,0.1050",0.35,0.40938250460035963,0.24034749034749034,0.6244816244816245,6.153939653939654,0.0004225046003596411,-0.0004074953996403563,C_fine_xen_skew
A_n4_v6=0.90,global_z,0.9,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0250,0.0250,0.0250,0.0250",0.09999999999999998,0.40937851668970865,0.24106249106249106,0.6241956241956242,6.172994422994423,0.00041851668970865896,-0.00041148331029133844,A_conservative
A_n3_v6=0.85,global_z,0.85,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0500,0.0500,0.0500",0.15000000000000002,0.40937720091582286,0.24088374088374087,0.6243028743028743,6.167167167167167,0.00041720091582286845,-0.00041279908417712896,A_conservative
A_n2_v6=0.80,rank_avg,0.8,2,cb_rank_C_deeper+cb_rank_A,"0.1000,0.1000",0.19999999999999996,0.40937421485637077,0.24074074074074073,0.6242671242671243,6.164414414414415,0.00041421485637077593,-0.0004157851436292215,A_conservative
C_xen_skew1.5_v6=0.775,blend_rank_global_z,0.775,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0450,0.0450,0.0675,0.0675",0.22499999999999998,0.4093718637778757,0.24066924066924067,0.6244101244101244,6.166988416988417,0.0004118637778757206,-0.0004181362221242768,C_fine_xen_skew
B_n4_v6=0.40,blend_rank_global_z,0.4,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1500,0.1500",0.6,0.40936935177423417,0.2408122408122408,0.6248748748748749,6.142142142142142,0.000409351774234179,-0.0004206482257658184,B_aggressive
B_XEN_skew2.0_v6=0.60,global_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0667,0.0667,0.1333,0.1333",0.4,0.40936216277113857,0.23995423995423995,0.6251251251251251,6.157943657943658,0.0004021627711385811,-0.0004278372288614163,B_aggressive_xen_skew
A_n5_v6=0.80,blend_rank_global_z,0.8,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0400,0.0400,0.0400,0.0400,0.0400",0.19999999999999996,0.40935991984721176,0.24041899041899042,0.6246961246961247,6.16999141999142,0.00039991984721177154,-0.00043008015278822587,A_conservative
B_n3_v6=0.40,blend_rank_query_z,0.4,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.2000,0.2000,0.2000",0.6,0.409359259229932,0.24145574145574145,0.6241956241956242,6.145502645502646,0.000399259229932003,-0.0004307407700679944,B_aggressive
A_n3_v6=0.75,blend_rank_global_z,0.75,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0833,0.0833,0.0833",0.25,0.40935838241971373,0.24091949091949091,0.6238738738738738,6.163484913484914,0.00039838241971373867,-0.00043161758028625874,A_conservative
A_n4_v6=0.85,global_z,0.85,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0375,0.0375,0.0375,0.0375",0.15000000000000002,0.40935801492128115,0.24074074074074073,0.6242671242671243,6.1695624195624195,0.00039801492128116456,-0.00043198507871883285,A_conservative
A_n3_v6=0.65,rank_avg,0.65,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1167,0.1167,0.1167",0.35,0.40935718801866505,0.24106249106249106,0.6236593736593736,6.149184899184899,0.00039718801866506226,-0.00043281198133493515,A_conservative
B_XEN_skew2.0_v6=0.50,blend_rank_query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0833,0.0833,0.1667,0.1667",0.5,0.40935610963660296,0.24084799084799086,0.6244101244101244,6.142499642499643,0.0003961096366029704,-0.000433890363397027,B_aggressive_xen_skew
B_n5_v6=0.40,blend_rank_global_z,0.4,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1200,0.1200,0.1200,0.1200,0.1200",0.6,0.4093542746177581,0.2402044902044902,0.625053625053625,6.140497640497641,0.0003942746177580947,-0.0004357253822419027,B_aggressive
C_xen_skew1.5_v6=0.725,query_z,0.725,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0550,0.0550,0.0825,0.0825",0.275,0.4093537097775104,0.24074074074074073,0.6243743743743744,6.158908908908909,0.00039370977751040925,-0.00043629022248958815,C_fine_xen_skew
B_n4_v6=0.40,query_z,0.4,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1500,0.1500",0.6,0.4093409503724025,0.24056199056199057,0.624982124982125,6.143107393107393,0.00038095037240248875,-0.00044904962759750866,B_aggressive
A_n3_v6=0.65,blend_rank_query_z,0.65,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1167,0.1167,0.1167",0.35,0.4093361634917957,0.24074074074074073,0.623945373945374,6.155905905905906,0.0003761634917957002,-0.0004538365082042972,A_conservative
A_n5_v6=0.65,query_z,0.65,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0700,0.0700,0.0700,0.0700,0.0700",0.35,0.40932495670426006,0.24052624052624053,0.6240526240526241,6.151365651365651,0.00036495670426006654,-0.00046504329573993086,A_conservative
B_n5_v6=0.30,rank_avg,0.3,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1400,0.1400,0.1400,0.1400,0.1400",0.7,0.40932351588682925,0.24116974116974116,0.6237666237666237,6.132418132418133,0.0003635158868292576,-0.0004664841131707398,B_aggressive
C_equal_v6=0.775,blend_rank_global_z,0.775,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0562,0.0562,0.0562,0.0562",0.22499999999999998,0.40932289644469444,0.24052624052624053,0.6245531245531245,6.167774917774918,0.00036289644469444937,-0.00046710355530554803,C_fine_equal
A_n5_v6=0.70,query_z,0.7,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0600,0.0600,0.0600,0.0600,0.0600",0.30000000000000004,0.40932096011858166,0.24052624052624053,0.6241241241241241,6.156406406406407,0.00036096011858166577,-0.00046903988141833164,A_conservative
A_n3_v6=0.80,rank_avg,0.8,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0667,0.0667,0.0667",0.19999999999999996,0.40931652857781986,0.24102674102674101,0.6235521235521235,6.159230659230659,0.00035652857781987013,-0.0004734714221801273,A_conservative
A_n3_v6=0.90,rank_avg,0.9,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0333,0.0333,0.0333",0.09999999999999998,0.4093142723377389,0.24066924066924067,0.6239811239811239,6.168025168025168,0.00035427233773893674,-0.00047572766226106067,A_conservative
B_n5_v6=0.40,blend_rank_query_z,0.4,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1200,0.1200,0.1200,0.1200,0.1200",0.6,0.4093140385842644,0.2395967395967396,0.624946374946375,6.138888888888889,0.0003540385842644156,-0.0004759614157355818,B_aggressive
A_n4_v6=0.85,blend_rank_query_z,0.85,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0375,0.0375,0.0375,0.0375",0.15000000000000002,0.4093082519396183,0.24034749034749034,0.6242313742313742,6.173208923208923,0.0003482519396182937,-0.0004817480603817037,A_conservative
A_n2_v6=0.85,rank_avg,0.85,2,cb_rank_C_deeper+cb_rank_A,"0.0750,0.0750",0.15000000000000002,0.40930591314600073,0.2408122408122408,0.6243743743743744,6.166845416845417,0.0003459131460007425,-0.0004840868539992549,A_conservative
A_n3_v6=0.85,query_z,0.85,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0500,0.0500,0.0500",0.15000000000000002,0.4093051612446699,0.2402044902044902,0.6243386243386243,6.168704418704419,0.0003451612446699337,-0.0004848387553300637,A_conservative
B_n4_v6=0.50,global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1250,0.1250,0.1250,0.1250",0.5,0.40930129443186,0.2405977405977406,0.625053625053625,6.1504719004719,0.0003412944318599842,-0.0004887055681400132,B_aggressive
A_n4_v6=0.90,rank_avg,0.9,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0250,0.0250,0.0250,0.0250",0.09999999999999998,0.40930019847071064,0.2407049907049907,0.6240526240526241,6.171028171028171,0.0003401984707106509,-0.0004898015292893465,A_conservative
A_n5_v6=0.90,rank_avg,0.9,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0200,0.0200,0.0200,0.0200,0.0200",0.09999999999999998,0.4093001483717799,0.24063349063349063,0.6243743743743744,6.168775918775919,0.00034014837177992474,-0.0004898516282200727,A_conservative
A_n3_v6=0.90,query_z,0.9,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0333,0.0333,0.0333",0.09999999999999998,0.4092995425680601,0.2407049907049907,0.623945373945374,6.171278421278421,0.00033954256806012495,-0.0004904574319398725,A_conservative
A_n2_v6=0.65,query_z,0.65,2,cb_rank_C_deeper+cb_rank_A,"0.1750,0.1750",0.35,0.4092905506624928,0.24174174174174173,0.6238738738738738,6.161411411411412,0.0003305506624928234,-0.000499449337507174,A_conservative
A_n5_v6=0.75,blend_rank_global_z,0.75,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0500,0.0500,0.0500,0.0500,0.0500",0.25,0.40928248766673153,0.2400972400972401,0.6248033748033748,6.164450164450164,0.0003224876667315413,-0.0005075123332684561,A_conservative
A_n3_v6=0.80,blend_rank_query_z,0.8,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0667,0.0667,0.0667",0.19999999999999996,0.4092802794517933,0.24045474045474047,0.624016874016874,6.166344916344916,0.00032027945179330386,-0.0005097205482066935,A_conservative
B_n4_v6=0.40,global_z,0.4,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1500,0.1500",0.6,0.4092792139563881,0.24034749034749034,0.6254111254111254,6.146932646932647,0.0003192139563881202,-0.0005107860436118772,B_aggressive
A_n5_v6=0.90,query_z,0.9,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0200,0.0200,0.0200,0.0200,0.0200",0.09999999999999998,0.4092787862444287,0.24045474045474047,0.6242313742313742,6.171421421421422,0.00031878624442871484,-0.0005112137555712826,A_conservative
A_n3_v6=0.80,blend_rank_global_z,0.8,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0667,0.0667,0.0667",0.19999999999999996,0.4092760558747016,0.24056199056199057,0.6243028743028743,6.167917917917918,0.0003160558747016262,-0.0005139441252983712,A_conservative
A_n3_v6=0.80,query_z,0.8,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0667,0.0667,0.0667",0.19999999999999996,0.40927521613884754,0.2407049907049907,0.6238023738023738,6.165880165880166,0.0003152161388475516,-0.0005147838611524458,A_conservative
B_n4_v6=0.50,query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1250,0.1250,0.1250,0.1250",0.5,0.4092712309762444,0.24084799084799086,0.6243028743028743,6.145788645788646,0.0003112309762444143,-0.0005187690237555831,B_aggressive
A_n2_v6=0.90,rank_avg,0.9,2,cb_rank_C_deeper+cb_rank_A,"0.0500,0.0500",0.09999999999999998,0.409266423513805,0.24088374088374087,0.6241241241241241,6.17024167024167,0.00030642351380499866,-0.0005235764861949987,A_conservative
C_xen_skew1.5_v6=0.650,query_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0700,0.0700,0.1050,0.1050",0.35,0.4092657979833467,0.24063349063349063,0.6245888745888746,6.151008151008151,0.0003057979833467339,-0.0005242020166532635,C_fine_xen_skew
B_XEN_skew1.5_v6=0.50,query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1500,0.1500",0.5,0.40926466215928875,0.24084799084799086,0.6244816244816245,6.147683397683398,0.00030466215928875995,-0.0005253378407112375,B_aggressive_xen_skew
B_XEN_skew1.5_v6=0.50,global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1500,0.1500",0.5,0.40926112174584606,0.23948948948948948,0.6254826254826255,6.150686400686401,0.0003011217458460669,-0.0005288782541539305,B_aggressive_xen_skew
C_xen_skew1.5_v6=0.700,query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.4092516865222049,0.24056199056199057,0.6243386243386243,6.155369655369656,0.00029168652220490365,-0.0005383134777950938,C_fine_xen_skew
B_XEN_skew1.5_v6=0.70,query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.4092516865222049,0.24056199056199057,0.6243386243386243,6.155369655369656,0.00029168652220490365,-0.0005383134777950938,B_aggressive_xen_skew
B_n3_v6=0.60,global_z,0.6,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1333,0.1333,0.1333",0.4,0.4092513967800405,0.24084799084799086,0.6237308737308738,6.158658658658658,0.0002913967800405315,-0.0005386032199594659,B_aggressive
A_n3_v6=0.75,query_z,0.75,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.0833,0.0833,0.0833",0.25,0.4092490217596267,0.24106249106249106,0.6236236236236237,6.163091663091663,0.0002890217596266953,-0.0005409782403733021,A_conservative
A_n3_v6=0.65,query_z,0.65,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1167,0.1167,0.1167",0.35,0.40924499966402955,0.24174174174174173,0.6233376233376233,6.156084656084656,0.00028499966402956156,-0.0005450003359704358,A_conservative
A_n5_v6=0.90,global_z,0.9,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0200,0.0200,0.0200,0.0200,0.0200",0.09999999999999998,0.40924437804188135,0.2407049907049907,0.6244458744458744,6.172493922493922,0.0002843780418813613,-0.0005456219581186361,A_conservative
B_XEN_skew2.0_v6=0.70,blend_rank_query_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.1000,0.1000",0.30000000000000004,0.40924269478183467,0.2402044902044902,0.6236951236951237,6.1580509080509085,0.00028269478183468033,-0.0005473052181653171,B_aggressive_xen_skew
A_n2_v6=0.80,blend_rank_global_z,0.8,2,cb_rank_C_deeper+cb_rank_A,"0.1000,0.1000",0.19999999999999996,0.4092348952271034,0.2405977405977406,0.6241956241956242,6.171993421993422,0.00027489522710338887,-0.0005551047728966085,A_conservative
B_n4_v6=0.60,query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1000,0.1000",0.4,0.40923466609552167,0.24074074074074073,0.6241956241956242,6.1512226512226515,0.00027466609552168064,-0.0005553339044783168,B_aggressive
C_equal_v6=0.600,query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1000,0.1000",0.4,0.40923466609552167,0.24074074074074073,0.6241956241956242,6.1512226512226515,0.00027466609552168064,-0.0005553339044783168,C_fine_equal
B_XEN_skew2.0_v6=0.50,rank_avg,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0833,0.0833,0.1667,0.1667",0.5,0.409234622927583,0.24038324038324038,0.6243028743028743,6.13949663949664,0.00027462292758301254,-0.0005553770724169849,B_aggressive_xen_skew
A_n3_v6=0.70,query_z,0.7,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1000,0.1000,0.1000",0.30000000000000004,0.40923138895144767,0.2414914914914915,0.6234448734448734,6.1588374088374085,0.00027138895144768194,-0.0005586110485523155,A_conservative
A_n4_v6=0.85,blend_rank_global_z,0.85,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0375,0.0375,0.0375,0.0375",0.15000000000000002,0.40922729068929625,0.24063349063349063,0.6239096239096239,6.1748891748891745,0.0002672906892962623,-0.0005627093107037351,A_conservative
B_n5_v6=0.50,query_z,0.5,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1000,0.1000,0.1000,0.1000,0.1000",0.5,0.40922687790721485,0.24024024024024024,0.6245888745888746,6.147647647647648,0.0002668779072148575,-0.0005631220927851399,B_aggressive
B_n3_v6=0.50,blend_rank_global_z,0.5,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1667,0.1667,0.1667",0.5,0.40922573110419924,0.24095524095524096,0.6239096239096239,6.152652652652653,0.0002657311041992516,-0.0005642688958007458,B_aggressive
B_n4_v6=0.30,blend_rank_global_z,0.3,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1750,0.1750,0.1750,0.1750",0.7,0.40922473063109166,0.24049049049049048,0.6249106249106249,6.136922636922637,0.0002647306310916697,-0.0005652693689083277,B_aggressive
B_n5_v6=0.50,global_z,0.5,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1000,0.1000,0.1000,0.1000,0.1000",0.5,0.409215419462067,0.24002574002574004,0.625053625053625,6.151508651508651,0.00025541946206703026,-0.0005745805379329672,B_aggressive
A_n3_v6=0.70,global_z,0.7,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1000,0.1000,0.1000",0.30000000000000004,0.4092118758698625,0.2412054912054912,0.6235163735163736,6.162197912197912,0.00025187586986252786,-0.0005781241301374695,A_conservative
B_n3_v6=0.50,global_z,0.5,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1667,0.1667,0.1667",0.5,0.4092031951648365,0.24077649077649077,0.624016874016874,6.154118404118404,0.00024319516483650716,-0.0005868048351634902,B_aggressive
